episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at,pid,agent
2,20,-0.1478700931216011,0.0027383433265576,0.0,-2.9574018624320217,0.0547668665311539,0.0,1760605302.5329647,pid_7696,KL002
1,57,-0.1840034386893095,-0.004330230623384,-0.0350877192982456,-10.488196005290646,-0.2468231455328925,-2.0,1760605302.5540016,pid_27768,KL005
1,67,-0.1877206417428878,-0.0054795041201792,0.0,-12.577282996773484,-0.3671267760520118,0.0,1760605302.5568964,pid_32452,KL001
1,61,-0.2025639853389135,-0.0076681137780922,0.0,-12.356403105673726,-0.4677549404636251,0.0,1760605302.5678272,pid_7456,KL002
2,19,-0.1746642495934317,-0.0022752503756562,0.0,-3.3186207422752023,-0.0432297571374689,0.0,1760605302.5692892,pid_32504,KL005
1,63,-0.1841823464282813,-0.0041144934086541,0.0,-11.603487824981723,-0.2592130847452117,0.0,1760605302.571299,pid_3208,KL006
1,65,-0.2052616428078627,-0.0061925169045718,0.0,-13.342006782511074,-0.4025135987971732,0.0,1760605302.5809531,pid_30468,KL003
1,77,-0.1815708927760123,-0.0035801615036687,-0.0259740259740259,-13.980958743752952,-0.2756724357824968,-2.0,1760605302.5903091,pid_22724,KL002
1,65,-0.1178862666004039,0.0068059966624034,0.0,-7.662607329026255,0.4423897830562229,0.0,1760605302.605507,pid_29240,KL005
1,66,-0.1983538899226255,-0.0056800302470774,0.0,-13.091356734893283,-0.374881996307114,0.0,1760605302.607506,pid_16860,KL005
2,12,-0.1474549706094539,0.0039907533309394,0.0,-1.7694596473134478,0.0478890399712732,0.0,1760605302.6085064,pid_23176,KL003
2,22,-0.1719500676792251,-0.0007906256258042,0.0,-3.7829014889429535,-0.0173937637676935,0.0,1760605302.613665,pid_32504,KL002
2,22,-0.1501477736757195,0.0023089345359089,0.0,-3.303251020865829,0.050796559789997,0.0,1760605302.613665,pid_32504,KL004
1,63,-0.1539637650972595,0.003037799263882,0.0,-9.699717201127353,0.191381353624566,0.0,1760605302.617385,pid_11628,KL001
